at,elapsed_s,pswpin,pswpout,pswpin_d,pswpout_d,pgmajfault_d,pgscan_d,mem_available_kb,swap_free_kb,dirty_kb,cached_kb,psi_mem_some_avg10,psi_mem_full_avg10,target
2026-09-19T17:23:24-04:00,216,609532,1155516,6,0,6,0,5127600,34925464,72,4941372,0.00,0.00,1
2026-09-19T17:23:25-04:00,217,609549,1155516,17,0,17,0,5131552,34925532,40,4941372,0.00,0.00,1
2026-09-19T17:23:25-04:00,217,609565,1155516,16,0,14,0,5132008,34925592,60,4941372,0.00,0.00,1
2026-09-19T17:23:26-04:00,218,609580,1155516,15,0,14,0,5130368,34925648,60,4941372,0.00,0.00,1
2026-09-19T17:23:26-04:00,218,609586,1155516,6,0,6,0,5127412,34925672,60,4941372,0.00,0.00,1
2026-09-19T17:23:27-04:00,219,609599,1155516,13,0,14,0,5126552,34925724,60,4941500,0.00,0.00,1
2026-09-19T17:23:27-04:00,219,609608,1155516,9,0,9,0,5125388,34925760,60,4941500,0.00,0.00,1
2026-09-19T17:23:28-04:00,220,609615,1155516,7,0,7,0,5126528,34925788,60,4941500,0.00,0.00,1
2026-09-19T17:23:28-04:00,220,609620,1155516,5,0,5,0,5127544,34925808,60,4941500,0.00,0.00,1
2026-09-19T17:23:29-04:00,221,609628,1155516,8,0,8,0,5128760,34925864,60,4941500,0.00,0.00,1
2026-09-19T17:23:29-04:00,221,609637,1155516,9,0,9,0,5128636,34925900,60,4941500,0.00,0.00,1
2026-09-19T17:23:30-04:00,222,609776,1155516,139,0,128,0,5128720,34926424,60,4941500,0.00,0.00,1
2026-09-19T17:23:30-04:00,222,609785,1155516,9,0,9,0,5125396,34926460,60,4941500,0.00,0.00,1
2026-09-19T17:23:31-04:00,223,609799,1155516,14,0,12,0,5125168,34926512,60,4941500,0.00,0.00,1
2026-09-19T17:23:31-04:00,223,609809,1155516,10,0,10,0,5126464,34926552,60,4941500,0.00,0.00,1
2026-09-19T17:23:32-04:00,224,609867,1155516,58,0,47,0,5126828,34926576,60,4941500,0.00,0.00,1
2026-09-19T17:23:32-04:00,224,609869,1155516,2,0,2,0,5127452,34926584,60,4941500,0.00,0.00,1
2026-09-19T17:23:33-04:00,225,609878,1155516,9,0,9,0,5127976,34926620,60,4941500,0.00,0.00,1
2026-09-19T17:23:34-04:00,226,609884,1155516,6,0,4,0,5126996,34926652,64,4941504,0.00,0.00,1
2026-09-19T17:23:34-04:00,226,609891,1155516,7,0,7,0,5127644,34926668,64,4941504,0.00,0.00,1
2026-09-19T17:23:35-04:00,227,609902,1155516,11,0,11,0,5125036,34926712,64,4941504,0.00,0.00,1
2026-09-19T17:23:35-04:00,227,609908,1155516,6,0,6,0,5125652,34926736,64,4941504,0.00,0.00,1
2026-09-19T17:23:36-04:00,228,609918,1155516,10,0,10,0,5125864,34926776,64,4941504,0.00,0.00,1
2026-09-19T17:23:36-04:00,228,610002,1155516,84,0,77,0,5126364,34927092,64,4941504,0.00,0.00,1
2026-09-19T17:23:37-04:00,229,610005,1155516,3,0,3,0,5126184,34927104,64,4941504,0.00,0.00,1
2026-09-19T17:23:37-04:00,229,610015,1155516,10,0,10,0,5128068,34927144,64,4941504,0.00,0.00,1
2026-09-19T17:23:38-04:00,230,610030,1155516,15,0,12,0,5126236,34927196,64,4941504,0.00,0.00,1
2026-09-19T17:23:38-04:00,230,610041,1155516,11,0,7,0,5125300,34927212,64,4941504,0.00,0.00,1
2026-09-19T17:23:39-04:00,231,610045,1155516,4,0,4,0,5126096,34927228,64,4941504,0.00,0.00,1
2026-09-19T17:23:39-04:00,231,610051,1155516,6,0,6,0,5126036,34927252,64,4941504,0.00,0.00,1
2026-09-19T17:23:40-04:00,232,610061,1155516,10,0,10,0,5127324,34927292,64,4941504,0.00,0.00,1
2026-09-19T17:23:40-04:00,232,610081,1155516,20,0,16,0,5126508,34927364,64,4941504,0.00,0.00,1
2026-09-19T17:23:41-04:00,233,610086,1155516,5,0,5,0,5127604,34927384,64,4941504,0.00,0.00,1
2026-09-19T17:23:41-04:00,233,610105,1155516,19,0,15,0,5127768,34927448,64,4941504,0.00,0.00,1
2026-09-19T17:23:42-04:00,234,610117,1155516,12,0,12,0,5127596,34927500,72,4941504,0.00,0.00,1
2026-09-19T17:23:42-04:00,234,610131,1155516,14,0,14,0,5126112,34927556,72,4941504,0.00,0.00,1
2026-09-19T17:23:43-04:00,235,610246,1155516,115,0,108,0,5124352,34928004,72,4941504,0.00,0.00,1
2026-09-19T17:23:43-04:00,235,610253,1155516,7,0,7,0,5123804,34928040,72,4941504,0.00,0.00,1
2026-09-19T17:23:44-04:00,236,610259,1155516,6,0,6,0,5125300,34928056,72,4941504,0.00,0.00,1
2026-09-19T17:23:44-04:00,236,610268,1155516,9,0,9,0,5125412,34928092,72,4941504,0.00,0.00,1
2026-09-19T17:23:45-04:00,237,610284,1155516,16,0,16,0,5126332,34928156,72,4941504,0.00,0.00,1
2026-09-19T17:23:45-04:00,237,610293,1155516,9,0,9,0,5127524,34928192,72,4941504,0.00,0.00,1
2026-09-19T17:23:46-04:00,238,610295,1155516,2,0,4,0,5127076,34928200,80,4941536,0.00,0.00,1
2026-09-19T17:23:46-04:00,238,610307,1155516,12,0,12,0,5128124,34928256,80,4941536,0.00,0.00,1
2026-09-19T17:23:47-04:00,239,610314,1155516,7,0,7,0,5127568,34928276,80,4941536,0.00,0.00,1
2026-09-19T17:23:47-04:00,239,610321,1155516,7,0,7,0,5129476,34928304,88,4942076,0.00,0.00,1
2026-09-19T17:23:48-04:00,240,610335,1155516,14,0,27,0,5131160,34928336,200,4942200,0.00,0.00,1
2026-09-19T17:23:48-04:00,240,610518,1155516,183,0,195,0,5118656,34928412,352,4954324,0.00,0.00,1
2026-09-19T17:23:49-04:00,241,611539,1155516,1021,0,767,0,5113456,34928484,408,4965120,0.00,0.00,1
2026-09-19T17:23:49-04:00,241,611547,1155516,8,0,8,0,5113344,34928516,408,4965208,0.00,0.00,1
2026-09-19T17:23:50-04:00,242,612089,1155516,542,0,412,0,5111920,34928960,408,4965208,0.00,0.00,1
2026-09-19T17:23:50-04:00,242,612092,1155516,3,0,3,0,5110896,34928972,408,4965208,0.00,0.00,1
2026-09-19T17:23:51-04:00,243,612099,1155516,7,0,7,0,5109828,34929000,400,4965208,0.00,0.00,1
2026-09-19T17:23:52-04:00,244,612101,1155516,2,0,2,0,5111284,34929008,400,4965208,0.00,0.00,1
2026-09-19T17:23:52-04:00,244,612106,1155516,5,0,5,0,5110780,34929028,400,4965208,0.00,0.00,1
2026-09-19T17:23:53-04:00,245,612115,1155516,9,0,9,0,5110620,34929068,400,4965216,0.00,0.00,1
2026-09-19T17:23:53-04:00,245,612121,1155516,6,0,6,0,5111004,34929096,416,4965216,0.00,0.00,1
2026-09-19T17:23:54-04:00,246,612131,1155516,10,0,10,0,5111848,34929132,376,4965216,0.00,0.00,1
2026-09-19T17:23:54-04:00,246,612147,1155516,16,0,8,0,5114784,34929152,496,4965212,0.00,0.00,1
2026-09-19T17:23:55-04:00,247,612151,1155516,4,0,4,0,5116764,34929168,492,4965212,0.00,0.00,1
2026-09-19T17:23:55-04:00,247,612261,1155516,110,0,72,0,5115788,34929184,492,4965212,0.00,0.00,1
2026-09-19T17:23:56-04:00,248,612268,1155516,7,0,7,0,5116532,34929216,496,4965216,0.00,0.00,1
2026-09-19T17:23:56-04:00,248,612271,1155516,3,0,2,0,5117036,34929228,496,4965216,0.00,0.00,1
2026-09-19T17:23:57-04:00,249,612276,1155516,5,0,5,0,5115920,34929252,448,4965216,0.00,0.00,1
2026-09-19T17:23:57-04:00,249,612353,1155516,77,0,66,0,5114996,34929536,456,4965216,0.00,0.00,1
2026-09-19T17:23:58-04:00,250,612354,1155516,1,0,1,0,5116480,34929540,456,4965216,0.00,0.00,1
2026-09-19T17:23:58-04:00,250,612371,1155516,17,0,9,0,5116392,34929556,456,4965380,0.00,0.00,1
2026-09-19T17:23:59-04:00,251,612796,1155516,425,0,280,0,5117488,34929604,476,4965380,0.00,0.00,1
2026-09-19T17:23:59-04:00,251,612805,1155516,9,0,9,0,5118704,34929640,476,4965380,0.00,0.00,1
2026-09-19T17:24:00-04:00,252,612818,1155516,13,0,8,0,5119708,34929676,536,4965380,0.00,0.00,1
2026-09-19T17:24:00-04:00,252,612827,1155516,9,0,9,0,5120556,34929712,536,4965380,0.00,0.00,1
2026-09-19T17:24:01-04:00,253,612834,1155516,7,0,7,0,5119636,34929740,536,4965380,0.00,0.00,1
2026-09-19T17:24:01-04:00,253,612843,1155516,9,0,9,0,5120216,34929776,536,4965380,0.00,0.00,1
2026-09-19T17:24:02-04:00,254,612854,1155516,11,0,11,0,5121616,34929820,536,4965380,0.00,0.00,1
2026-09-19T17:24:02-04:00,254,612876,1155516,22,0,23,0,5121080,34929884,536,4933284,0.00,0.00,1
2026-09-19T17:24:03-04:00,255,612975,1155516,99,0,75,0,5143736,34932964,536,4938128,0.00,0.00,1
2026-09-19T17:24:03-04:00,255,613100,1155516,125,0,707,0,5136592,34933496,1468,5002312,0.00,0.00,1
2026-09-19T17:24:04-04:00,256,613198,1155516,98,0,123,0,5135840,34933864,1492,5005656,0.00,0.00,1
2026-09-19T17:24:04-04:00,256,613201,1155516,3,0,2,0,5135676,34933876,1492,5005656,0.00,0.00,1
2026-09-19T17:24:05-04:00,257,613201,1155516,0,0,0,0,5134444,34933876,1496,5005660,0.00,0.00,1
2026-09-19T17:24:05-04:00,257,613203,1155516,2,0,2,0,5134956,34933932,1496,5005788,0.00,0.00,1
2026-09-19T17:24:06-04:00,258,613248,1155516,45,0,26,0,5134868,34938604,1496,5005912,0.00,0.00,1
2026-09-19T17:24:06-04:00,258,613248,1155516,0,0,0,0,5135980,34938624,1496,5005912,0.00,0.00,1
2026-09-19T17:24:07-04:00,259,613248,1155516,0,0,6,0,5134212,34938692,1496,5006520,0.00,0.00,1
2026-09-19T17:24:07-04:00,259,613248,1155516,0,0,0,0,5134080,34938692,1496,5006520,0.00,0.00,1
2026-09-19T17:24:08-04:00,260,613325,1155516,77,0,66,0,5133100,34939008,1500,5006524,0.00,0.00,1
2026-09-19T17:24:08-04:00,260,613386,1155516,61,0,53,0,5133164,34940560,1500,5006904,0.00,0.00,1
2026-09-19T17:24:09-04:00,261,613395,1155516,9,0,9,0,5133076,34940596,1500,5006904,0.00,0.00,1
2026-09-19T17:24:10-04:00,262,613544,1155516,149,0,133,0,5132496,34941156,1500,5007380,0.00,0.00,1
